store,item_dept,date_id,daily_sales_qty,day_of_week,day_of_month,month,year,is_weekend,is_holiday,rolling_avg_7d,rolling_avg_14d,rolling_avg_30d,cumulative_sales,lag_1d,lag_7d,lag_14d,profile,size
XYZ,Household,2021-11-04,948.0,3,4,11,2021,0,0,1135.2857142857142,1073.0,1068.6333333333334,60104.0,1086.0,1182.0,894.0,High,Large
ABC,Beverages,2021-11-05,988.0,4,5,11,2021,0,0,1069.7142857142858,1060.7142857142858,1058.6666666666667,60501.0,1253.0,1115.0,1114.0,Moderate,Medium
ABC,Grocery,2021-11-05,2651.582,4,5,11,2021,0,0,2688.2147142857143,2603.8038571428574,2601.3045333333334,140980.205,2642.306,3430.224,3013.684,Moderate,Medium
ABC,Household,2021-11-05,984.0,4,5,11,2021,0,0,1025.0,999.0714285714286,1023.2,57730.0,921.0,1219.0,1195.0,Moderate,Medium
XYZ,Beverages,2021-11-05,906.0,4,5,11,2021,0,0,1021.4285714285714,972.7857142857143,981.4666666666667,55759.0,913.0,1014.0,922.0,High,Large
XYZ,Grocery,2021-11-05,3280.828,4,5,11,2021,0,0,3534.529714285714,3328.4635000000003,3372.637466666667,185193.127,3263.081,3188.59,3610.716,High,Large
XYZ,Household,2021-11-05,963.0,4,5,11,2021,0,0,1121.5714285714287,1056.4285714285713,1069.1,61067.0,948.0,1059.0,1195.0,High,Large
ABC,Beverages,2021-11-06,879.0,5,6,11,2021,1,0,1018.0,1057.2142857142858,1047.4333333333334,61380.0,988.0,1241.0,928.0,Moderate,Medium
ABC,Grocery,2021-11-06,2606.006,5,6,11,2021,1,0,2623.0158571428574,2622.9370714285715,2611.3705333333332,143586.211,2651.582,3062.398,2338.141,Moderate,Medium
ABC,Household,2021-11-06,1151.0,5,6,11,2021,1,0,1027.0,1010.7142857142857,1028.8,58881.0,984.0,1137.0,988.0,Moderate,Medium
XYZ,Beverages,2021-11-06,1085.0,5,6,11,2021,1,0,997.1428571428571,966.8571428571429,990.4666666666667,56844.0,906.0,1255.0,1168.0,High,Large
XYZ,Grocery,2021-11-06,3616.864,5,6,11,2021,1,0,3500.559,3325.3204285714287,3386.0882333333334,188809.991,3280.828,3854.659,3660.867,High,Large
XYZ,Household,2021-11-06,1314.0,5,6,11,2021,1,0,1118.0,1063.2857142857142,1079.0333333333333,62381.0,963.0,1339.0,1218.0,High,Large
ABC,Beverages,2021-11-07,937.0,6,7,11,2021,1,0,985.0,1062.0714285714287,1025.2666666666667,62317.0,879.0,1168.0,869.0,Moderate,Medium
ABC,Grocery,2021-11-07,2644.82,6,7,11,2021,1,0,2549.080142857143,2659.4402142857143,2613.1160333333332,146231.031,2606.006,3162.37,2133.776,Moderate,Medium
ABC,Household,2021-11-07,997.0,6,7,11,2021,1,0,990.4285714285714,1020.0,1022.2333333333333,59878.0,1151.0,1253.0,867.0,Moderate,Medium
XYZ,Beverages,2021-11-07,1043.0,6,7,11,2021,1,0,968.2857142857143,965.9285714285714,988.4333333333333,57887.0,1085.0,1245.0,1056.0,High,Large
XYZ,Grocery,2021-11-07,3603.962,6,7,11,2021,1,0,3393.320857142857,3335.7603571428576,3396.327333333333,192413.953,3616.864,4354.629,3457.803,High,Large
XYZ,Household,2021-11-07,1252.0,6,7,11,2021,1,0,1090.857142857143,1073.9285714285713,1088.4,63633.0,1314.0,1442.0,1103.0,High,Large
ABC,Beverages,2021-11-08,972.0,0,8,11,2021,0,0,996.4285714285714,1064.4285714285713,1009.9,63289.0,937.0,892.0,939.0,Moderate,Medium
ABC,Grocery,2021-11-08,2314.638,0,8,11,2021,0,0,2516.1922857142854,2663.3927857142853,2588.5112666666664,148545.669,2644.82,2544.853,2259.302,Moderate,Medium
ABC,Household,2021-11-08,883.0,0,8,11,2021,0,0,965.0,1017.9285714285714,1015.2666666666667,60761.0,997.0,1061.0,912.0,Moderate,Medium
XYZ,Beverages,2021-11-08,676.0,0,8,11,2021,0,0,926.8571428571429,962.6428571428571,968.5333333333333,58563.0,1043.0,966.0,722.0,High,Large
XYZ,Grocery,2021-11-08,2872.414,0,8,11,2021,0,0,3357.7128571428575,3362.5935,3374.9558333333334,195286.367,3603.962,3121.67,2496.75,High,Large
XYZ,Household,2021-11-08,942.0,0,8,11,2021,0,0,1087.2857142857142,1089.142857142857,1081.5666666666666,64575.0,1252.0,967.0,729.0,High,Large
ABC,Beverages,2021-11-09,814.0,1,9,11,2021,0,0,994.1428571428571,1038.2142857142858,1002.0333333333333,64103.0,972.0,830.0,1181.0,Moderate,Medium
ABC,Grocery,2021-11-09,2474.046,1,9,11,2021,0,0,2561.752,2690.8310714285717,2579.1973999999996,151019.715,2314.638,2155.128,2089.91,Moderate,Medium
ABC,Household,2021-11-09,930.0,1,9,11,2021,0,0,980.8571428571429,1026.5714285714287,1007.9333333333333,61691.0,883.0,819.0,809.0,Moderate,Medium
XYZ,Beverages,2021-11-09,971.0,1,9,11,2021,0,0,945.7142857142857,972.4285714285714,962.4666666666667,59534.0,676.0,839.0,834.0,High,Large
XYZ,Grocery,2021-11-09,3598.112,1,9,11,2021,0,0,3405.4288571428574,3417.5990714285713,3356.471466666667,198884.479,2872.414,3264.1,2828.034,High,Large
XYZ,Household,2021-11-09,1117.0,1,9,11,2021,0,0,1088.857142857143,1103.5714285714287,1070.2666666666667,65692.0,942.0,1106.0,915.0,High,Large
ABC,Beverages,2021-12-01,981.0,2,1,12,2021,0,0,974.8571428571429,1033.5,1004.4666666666667,65084.0,814.0,1116.0,1047.0,Moderate,Medium
ABC,Grocery,2021-12-01,2867.41,2,1,12,2021,0,0,2600.1154285714288,2746.7216428571423,2596.0977666666668,153887.125,2474.046,2598.866,2084.942,Moderate,Medium
ABC,Household,2021-12-01,1185.0,2,1,12,2021,0,0,1007.2857142857143,1050.0714285714287,1012.6666666666666,62876.0,930.0,1000.0,856.0,Moderate,Medium
XYZ,Beverages,2021-12-01,1053.0,2,1,12,2021,0,0,949.5714285714286,1000.4285714285714,971.6,60587.0,971.0,1026.0,661.0,High,Large
XYZ,Grocery,2021-12-01,3248.585,2,1,12,2021,0,0,3354.835142857143,3436.4469999999997,3365.6223,202133.064,3598.112,3602.741,2984.714,High,Large
XYZ,Household,2021-12-01,1166.0,2,1,12,2021,0,0,1100.2857142857142,1134.5,1071.6666666666667,66858.0,1117.0,1086.0,733.0,High,Large
ABC,Beverages,2021-12-10,1507.0,4,10,12,2021,0,0,1011.1428571428571,1049.5,1024.0666666666666,66591.0,981.0,1253.0,1283.0,Moderate,Medium
ABC,Grocery,2021-12-10,2564.629,4,10,12,2021,0,0,2589.0187142857144,2694.234,2585.7399333333333,156451.754,2867.41,2642.306,3299.456,Moderate,Medium
ABC,Household,2021-12-10,1154.0,4,10,12,2021,0,0,1040.5714285714287,1049.5714285714287,1012.5,64030.0,1185.0,921.0,1161.0,Moderate,Medium
XYZ,Beverages,2021-12-10,1225.0,4,10,12,2021,0,0,994.1428571428571,1015.5,981.4,61812.0,1053.0,913.0,1014.0,High,Large
XYZ,Grocery,2021-12-10,3035.451,4,10,12,2021,0,0,3322.3165714285715,3421.834714285714,3345.282866666667,205168.515,3248.585,3263.081,3240.023,High,Large
XYZ,Household,2021-12-10,996.0,4,10,12,2021,0,0,1107.142857142857,1121.2142857142858,1068.9666666666667,67854.0,1166.0,948.0,1182.0,High,Large
ABC,Beverages,2021-12-11,1285.0,5,11,12,2021,1,0,1053.5714285714287,1061.642857142857,1033.0666666666666,67876.0,1507.0,988.0,1115.0,Moderate,Medium
ABC,Grocery,2021-12-11,3040.035,5,11,12,2021,1,0,2644.5119999999997,2666.3633571428572,2595.5500333333334,159491.789,2564.629,2651.582,3430.224,Moderate,Medium
ABC,Household,2021-12-11,1408.0,5,11,12,2021,1,0,1101.142857142857,1063.0714285714287,1010.1,65438.0,1154.0,984.0,1219.0,Moderate,Medium
XYZ,Beverages,2021-12-11,1246.0,5,11,12,2021,1,0,1042.7142857142858,1032.0714285714287,986.1333333333333,63058.0,1225.0,906.0,1014.0,High,Large
XYZ,Grocery,2021-12-11,3652.503,5,11,12,2021,1,0,3375.413,3454.9713571428574,3348.5757,208821.018,3035.451,3280.828,3188.59,High,Large
XYZ,Household,2021-12-11,1213.0,5,11,12,2021,1,0,1142.857142857143,1132.2142857142858,1072.0666666666666,69067.0,996.0,963.0,1059.0,High,Large
ABC,Beverages,2021-12-12,1038.0,6,12,12,2021,1,0,1076.2857142857142,1047.142857142857,1032.1,68914.0,1285.0,879.0,1241.0,Moderate,Medium
ABC,Grocery,2021-12-12,2595.476,6,12,12,2021,1,0,2643.0077142857144,2633.0117857142855,2589.1775666666667,162087.265,3040.035,2606.006,3062.398,Moderate,Medium
ABC,Household,2021-12-12,1155.0,6,12,12,2021,1,0,1101.7142857142858,1064.357142857143,1014.2333333333333,66593.0,1408.0,1151.0,1137.0,Moderate,Medium
XYZ,Beverages,2021-12-12,1152.0,6,12,12,2021,1,0,1052.2857142857142,1024.7142857142858,994.0,64210.0,1246.0,1085.0,1255.0,High,Large
XYZ,Grocery,2021-12-12,3838.976,6,12,12,2021,1,0,3407.143285714286,3453.851142857143,3374.305966666667,212659.994,3652.503,3616.864,3854.659,High,Large
XYZ,Household,2021-12-12,1408.0,6,12,12,2021,1,0,1156.2857142857142,1137.142857142857,1085.7,70475.0,1213.0,1314.0,1339.0,High,Large
ABC,Beverages,2021-12-13,906.0,0,13,12,2021,0,0,1071.857142857143,1028.4285714285713,1019.8666666666667,69820.0,1038.0,937.0,1168.0,Moderate,Medium
ABC,Grocery,2021-12-13,2538.438,0,13,12,2021,0,0,2627.8102857142853,2588.4452142857144,2582.7405,164625.703,2595.476,2644.82,3162.37,Moderate,Medium
ABC,Household,2021-12-13,882.0,0,13,12,2021,0,0,1085.2857142857142,1037.857142857143,1006.1666666666666,67475.0,1155.0,997.0,1253.0,Moderate,Medium
XYZ,Beverages,2021-12-13,862.0,0,13,12,2021,0,0,1026.4285714285713,997.3571428571429,986.9,65072.0,1152.0,1043.0,1245.0,High,Large
XYZ,Grocery,2021-12-13,2989.156,0,13,12,2021,0,0,3319.313857142857,3356.317357142857,3365.1645666666664,215649.15,3838.976,3603.962,4354.629,High,Large
XYZ,Household,2021-12-13,1164.0,0,13,12,2021,0,0,1143.7142857142858,1117.2857142857142,1089.6333333333334,71639.0,1408.0,1252.0,1442.0,High,Large
ABC,Beverages,2021-12-14,1441.0,1,14,12,2021,0,0,1138.857142857143,1067.642857142857,1037.2333333333333,71261.0,906.0,972.0,892.0,Moderate,Medium
ABC,Grocery,2021-12-14,2397.473,1,14,12,2021,0,0,2639.6438571428566,2577.9180714285717,2576.4090666666666,167023.176,2538.438,2314.638,2544.853,Moderate,Medium
ABC,Household,2021-12-14,1119.0,1,14,12,2021,0,0,1119.0,1042.0,1010.4,68594.0,882.0,883.0,1061.0,Moderate,Medium
XYZ,Beverages,2021-12-14,943.0,1,14,12,2021,0,0,1064.5714285714287,995.7142857142857,977.6666666666666,66015.0,862.0,676.0,966.0,High,Large
XYZ,Grocery,2021-12-14,3833.672,1,14,12,2021,0,0,3456.6364285714285,3407.1746428571428,3355.3073999999997,219482.82200000001,2989.156,2872.414,3121.67,High,Large
XYZ,Household,2021-12-14,1007.0,1,14,12,2021,0,0,1153.0,1120.142857142857,1084.7,72646.0,1164.0,942.0,967.0,High,Large
ABC,Beverages,2021-12-15,996.0,2,15,12,2021,0,0,1164.857142857143,1079.5,1045.0666666666666,72257.0,1441.0,814.0,830.0,Moderate,Medium
ABC,Grocery,2021-12-15,2271.71,2,15,12,2021,0,0,2610.738714285714,2586.2453571428573,2572.435,169294.886,2397.473,2474.046,2155.128,Moderate,Medium
ABC,Household,2021-12-15,806.0,2,15,12,2021,0,0,1101.2857142857142,1041.0714285714287,1009.6,69400.0,1119.0,930.0,819.0,Moderate,Medium
XYZ,Beverages,2021-12-15,982.0,2,15,12,2021,0,0,1066.142857142857,1005.9285714285714,983.0,66997.0,943.0,971.0,839.0,High,Large
XYZ,Grocery,2021-12-15,2993.919,2,15,12,2021,0,0,3370.323142857143,3387.876,3350.9766999999997,222476.741,3833.672,3598.112,3264.1,High,Large
XYZ,Household,2021-12-15,909.0,2,15,12,2021,0,0,1123.2857142857142,1106.0714285714287,1082.7333333333333,73555.0,1007.0,1117.0,1106.0,High,Large
ABC,Beverages,2021-12-16,1743.0,3,16,12,2021,0,0,1273.7142857142858,1124.2857142857142,1069.1333333333334,74000.0,996.0,981.0,1116.0,Moderate,Medium
ABC,Grocery,2021-12-16,4087.51,3,16,12,2021,0,0,2785.0387142857144,2692.5770714285713,2638.5945333333334,173382.396,2271.71,2867.41,2598.866,Moderate,Medium
ABC,Household,2021-12-16,943.0,3,16,12,2021,0,0,1066.7142857142858,1037.0,1015.1666666666666,70343.0,806.0,1185.0,1000.0,Moderate,Medium
XYZ,Beverages,2021-12-16,991.0,3,16,12,2021,0,0,1057.2857142857142,1003.4285714285714,984.7,67988.0,982.0,1053.0,1026.0,High,Large
XYZ,Grocery,2021-12-16,3201.697,3,16,12,2021,0,0,3363.6248571428573,3359.23,3351.4799333333335,225678.438,2993.919,3248.585,3602.741,High,Large
XYZ,Household,2021-12-16,971.0,3,16,12,2021,0,0,1095.4285714285713,1097.857142857143,1082.9,74526.0,909.0,1166.0,1086.0,High,Large
ABC,Beverages,2021-12-17,1139.0,4,17,12,2021,0,0,1221.142857142857,1116.142857142857,1074.2666666666667,75139.0,1743.0,1507.0,1253.0,Moderate,Medium
ABC,Grocery,2021-12-17,2322.104,4,17,12,2021,0,0,2750.3922857142857,2669.7054999999996,2619.8480666666665,175704.5,4087.51,2564.629,2642.306,Moderate,Medium
ABC,Household,2021-12-17,1040.0,4,17,12,2021,0,0,1050.4285714285713,1045.5,1016.5666666666667,71383.0,943.0,1154.0,921.0,Moderate,Medium
XYZ,Beverages,2021-12-17,1021.0,4,17,12,2021,0,0,1028.142857142857,1011.1428571428571,987.9333333333333,69009.0,991.0,1225.0,913.0,High,Large
XYZ,Grocery,2021-12-17,3431.821,4,17,12,2021,0,0,3420.2491428571434,3371.282857142857,3353.5891,229110.259,3201.697,3035.451,3263.081,High,Large
XYZ,Household,2021-12-17,951.0,4,17,12,2021,0,0,1089.0,1098.0714285714287,1083.4,75477.0,971.0,996.0,948.0,High,Large
ABC,Beverages,2021-12-18,1300.0,5,18,12,2021,1,0,1223.2857142857142,1138.4285714285713,1092.4666666666667,76439.0,1139.0,1285.0,988.0,Moderate,Medium
ABC,Grocery,2021-12-18,2604.076,5,18,12,2021,1,0,2688.1124285714286,2666.312214285714,2631.9173,178308.576,2322.104,3040.035,2651.582,Moderate,Medium
ABC,Household,2021-12-18,1028.0,5,18,12,2021,1,0,996.1428571428571,1048.642857142857,1020.6,72411.0,1040.0,1408.0,984.0,Moderate,Medium
XYZ,Beverages,2021-12-18,980.0,5,18,12,2021,1,0,990.1428571428571,1016.4285714285714,986.5666666666667,69989.0,1021.0,1246.0,906.0,High,Large
XYZ,Grocery,2021-12-18,3913.222,5,18,12,2021,1,0,3457.494714285714,3416.453857142857,3370.9763000000003,233023.481,3431.821,3652.503,3280.828,High,Large
XYZ,Household,2021-12-18,1280.0,5,18,12,2021,1,0,1098.5714285714287,1120.7142857142858,1085.6333333333334,76757.0,951.0,1213.0,963.0,High,Large
ABC,Beverages,2021-12-19,987.0,6,19,12,2021,1,0,1216.0,1146.142857142857,1096.3,77426.0,1300.0,1038.0,879.0,Moderate,Medium
ABC,Grocery,2021-12-19,2654.286,6,19,12,2021,1,0,2696.5138571428574,2669.7607857142857,2648.3198333333335,180962.862,2604.076,2595.476,2606.006,Moderate,Medium
ABC,Household,2021-12-19,974.0,6,19,12,2021,1,0,970.2857142857143,1036.0,1027.9,73385.0,1028.0,1155.0,1151.0,Moderate,Medium
XYZ,Beverages,2021-12-19,1462.0,6,19,12,2021,1,0,1034.4285714285713,1043.357142857143,1007.7666666666667,71451.0,980.0,1152.0,1085.0,High,Large
XYZ,Grocery,2021-12-19,3986.65,6,19,12,2021,1,0,3478.591,3442.867142857143,3400.8736333333336,237010.131,3913.222,3838.976,3616.864,High,Large
XYZ,Household,2021-12-19,1372.0,6,19,12,2021,1,0,1093.4285714285713,1124.857142857143,1101.5666666666666,78129.0,1280.0,1408.0,1314.0,High,Large
ABC,Beverages,2021-12-02,1274.0,3,2,12,2021,0,0,1268.5714285714287,1170.2142857142858,1101.6333333333334,78700.0,987.0,906.0,937.0,Moderate,Medium
ABC,Grocery,2021-12-02,2614.074,3,2,12,2021,0,0,2707.319,2667.5646428571426,2634.9995,183576.936,2654.286,2538.438,2644.82,Moderate,Medium
ABC,Household,2021-12-02,1235.0,3,2,12,2021,0,0,1020.7142857142857,1053.0,1029.2333333333333,74620.0,974.0,882.0,997.0,Moderate,Medium
XYZ,Beverages,2021-12-02,1069.0,3,2,12,2021,0,0,1064.0,1045.2142857142858,1012.6666666666666,72520.0,1462.0,862.0,1043.0,High,Large
XYZ,Grocery,2021-12-02,3213.01,3,2,12,2021,0,0,3510.5701428571433,3414.942,3387.6167666666665,240223.141,3986.65,2989.156,3603.962,High,Large
XYZ,Household,2021-12-02,1035.0,3,2,12,2021,0,0,1075.0,1109.357142857143,1096.2333333333333,79164.0,1372.0,1164.0,1252.0,High,Large
ABC,Beverages,2021-12-20,1297.0,0,20,12,2021,0,0,1248.0,1193.4285714285713,1113.9333333333334,79997.0,1274.0,1441.0,972.0,Moderate,Medium
ABC,Grocery,2021-12-20,2608.897,0,20,12,2021,0,0,2737.522428571429,2688.5831428571432,2644.0247,186185.833,2614.074,2397.473,2314.638,Moderate,Medium
ABC,Household,2021-12-20,1219.0,0,20,12,2021,0,0,1035.0,1077.0,1036.9333333333334,75839.0,1235.0,1119.0,883.0,Moderate,Medium
XYZ,Beverages,2021-12-20,888.0,0,20,12,2021,0,0,1056.142857142857,1060.357142857143,1003.3333333333334,73408.0,1069.0,943.0,676.0,High,Large
XYZ,Grocery,2021-12-20,2859.373,0,20,12,2021,0,0,3371.3845714285717,3414.0105000000003,3360.9003,243082.514,3213.01,3833.672,2872.414,High,Large
XYZ,Household,2021-12-20,1000.0,0,20,12,2021,0,0,1074.0,1113.5,1088.9666666666667,80164.0,1035.0,1007.0,942.0,High,Large
ABC,Beverages,2021-12-21,1054.0,1,21,12,2021,0,0,1256.2857142857142,1210.5714285714287,1120.1,81051.0,1297.0,996.0,814.0,Moderate,Medium
ABC,Grocery,2021-12-21,2679.96,1,21,12,2021,0,0,2795.843857142857,2703.291285714286,2662.2308333333335,188865.793,2608.897,2271.71,2474.046,Moderate,Medium
ABC,Household,2021-12-21,1075.0,1,21,12,2021,0,0,1073.4285714285713,1087.357142857143,1043.8666666666666,76914.0,1219.0,806.0,930.0,Moderate,Medium
XYZ,Beverages,2021-12-21,845.0,1,21,12,2021,0,0,1036.5714285714287,1051.357142857143,996.3,74253.0,888.0,982.0,971.0,High,Large
XYZ,Grocery,2021-12-21,2962.19,1,21,12,2021,0,0,3366.851857142857,3368.5875000000005,3344.3798666666667,246044.704,2859.373,2993.919,3598.112,High,Large
XYZ,Household,2021-12-21,987.0,1,21,12,2021,0,0,1085.142857142857,1104.2142857142858,1085.1,81151.0,1000.0,909.0,1117.0,High,Large
ABC,Beverages,2021-12-22,1519.0,2,22,12,2021,0,0,1224.2857142857142,1249.0,1139.4333333333334,82570.0,1054.0,1743.0,981.0,Moderate,Medium
ABC,Grocery,2021-12-22,2804.733,2,22,12,2021,0,0,2612.59,2698.8143571428577,2680.411866666667,191670.526,2679.96,4087.51,2867.41,Moderate,Medium
ABC,Household,2021-12-22,1316.0,2,22,12,2021,0,0,1126.7142857142858,1096.7142857142858,1057.3333333333333,78230.0,1075.0,943.0,1185.0,Moderate,Medium
XYZ,Beverages,2021-12-22,995.0,2,22,12,2021,0,0,1037.142857142857,1047.2142857142858,1005.4,75248.0,845.0,991.0,1053.0,High,Large
XYZ,Grocery,2021-12-22,3353.016,2,22,12,2021,0,0,3388.468857142857,3376.0468571428573,3372.9220666666665,249397.72,2962.19,3201.697,3248.585,High,Large
XYZ,Household,2021-12-22,1033.0,2,22,12,2021,0,0,1094.0,1094.7142857142858,1095.2333333333333,82184.0,987.0,971.0,1166.0,High,Large
ABC,Beverages,2021-12-23,1535.0,3,23,12,2021,0,0,1280.857142857143,1251.0,1151.2333333333333,84105.0,1519.0,1139.0,1507.0,Moderate,Medium
ABC,Grocery,2021-12-23,3124.112,3,23,12,2021,0,0,2727.1625714285715,2738.777428571429,2714.8852666666667,194794.638,2804.733,2322.104,2564.629,Moderate,Medium
ABC,Household,2021-12-23,1380.0,3,23,12,2021,0,0,1175.2857142857142,1112.857142857143,1076.3666666666666,79610.0,1316.0,1040.0,1154.0,Moderate,Medium
XYZ,Beverages,2021-12-23,977.0,3,23,12,2021,0,0,1030.857142857143,1029.5,1010.1666666666666,76225.0,995.0,1021.0,1225.0,High,Large
XYZ,Grocery,2021-12-23,3594.418,3,23,12,2021,0,0,3411.697,3415.9730714285715,3398.4682000000003,252992.138,3353.016,3431.821,3035.451,High,Large
XYZ,Household,2021-12-23,1103.0,3,23,12,2021,0,0,1115.7142857142858,1102.357142857143,1101.5,83287.0,1033.0,951.0,996.0,High,Large
ABC,Beverages,2021-12-24,1335.0,4,24,12,2021,0,0,1285.857142857143,1254.5714285714287,1160.8333333333333,85440.0,1535.0,1300.0,1285.0,Moderate,Medium
ABC,Grocery,2021-12-24,6464.289,4,24,12,2021,0,0,3278.6215714285713,2983.3669999999997,2860.8635,201258.927,3124.112,2604.076,3040.035,Moderate,Medium
ABC,Household,2021-12-24,1311.0,4,24,12,2021,0,0,1215.7142857142858,1105.9285714285713,1091.5333333333333,80921.0,1380.0,1028.0,1408.0,Moderate,Medium
XYZ,Beverages,2021-12-24,1489.0,4,24,12,2021,0,0,1103.5714285714287,1046.857142857143,1037.7666666666667,77714.0,977.0,980.0,1246.0,High,Large
XYZ,Grocery,2021-12-24,4507.658,4,24,12,2021,0,0,3496.616428571429,3477.0555714285715,3449.233,257499.796,3594.418,3913.222,3652.503,High,Large
XYZ,Household,2021-12-24,1460.0,4,24,12,2021,0,0,1141.4285714285713,1120.0,1125.7333333333333,84747.0,1103.0,1280.0,1213.0,High,Large
ABC,Beverages,2021-12-25,936.0,5,25,12,2021,1,1,1278.5714285714287,1247.2857142857142,1149.2666666666667,86376.0,1335.0,987.0,1038.0,Moderate,Medium
ABC,Grocery,2021-12-25,1968.767,5,25,12,2021,1,1,3180.6902857142854,2938.602071428571,2816.5072,203227.694,6464.289,2654.286,2595.476,Moderate,Medium
ABC,Household,2021-12-25,913.0,5,25,12,2021,1,1,1207.0,1088.642857142857,1083.2666666666667,81834.0,1311.0,974.0,1155.0,Moderate,Medium
XYZ,Beverages,2021-12-25,1024.0,5,25,12,2021,1,1,1041.0,1037.7142857142858,1038.1,78738.0,1489.0,1462.0,1152.0,High,Large
XYZ,Grocery,2021-12-25,3832.522,5,25,12,2021,1,1,3474.598142857143,3476.5945714285713,3468.982966666667,261332.318,4507.658,3986.65,3838.976,High,Large
XYZ,Household,2021-12-25,1178.0,5,25,12,2021,1,1,1113.7142857142858,1103.5714285714287,1125.6,85925.0,1460.0,1372.0,1408.0,High,Large
ABC,Beverages,2021-12-26,777.0,6,26,12,2021,1,1,1207.5714285714287,1238.0714285714287,1138.0,87153.0,936.0,1274.0,906.0,Moderate,Medium
ABC,Grocery,2021-12-26,1878.134,6,26,12,2021,1,1,3075.5560000000005,2891.4375,2764.7708666666663,205105.828,1968.767,2614.074,2538.438,Moderate,Medium
ABC,Household,2021-12-26,865.0,6,26,12,2021,1,1,1154.142857142857,1087.4285714285713,1071.4666666666667,82699.0,913.0,1235.0,882.0,Moderate,Medium
XYZ,Beverages,2021-12-26,998.0,6,26,12,2021,1,1,1030.857142857143,1047.4285714285713,1037.5666666666666,79736.0,1024.0,1069.0,862.0,High,Large
XYZ,Grocery,2021-12-26,3532.533,6,26,12,2021,1,1,3520.244285714286,3515.4072142857144,3480.4477333333334,264864.851,3832.522,3213.01,2989.156,High,Large
XYZ,Household,2021-12-26,1398.0,6,26,12,2021,1,1,1165.5714285714287,1120.2857142857142,1136.9,87323.0,1178.0,1035.0,1164.0,High,Large
ABC,Beverages,2021-12-27,924.0,0,27,12,2021,0,1,1154.2857142857142,1201.142857142857,1127.4333333333334,88077.0,777.0,1297.0,1441.0,Moderate,Medium
ABC,Grocery,2021-12-27,2134.61,0,27,12,2021,0,1,3007.8007142857145,2872.6615714285717,2733.8445999999994,207240.438,1878.134,2608.897,2397.473,Moderate,Medium
ABC,Household,2021-12-27,906.0,0,27,12,2021,0,1,1109.4285714285713,1072.2142857142858,1063.7666666666667,83605.0,865.0,1219.0,1119.0,Moderate,Medium
XYZ,Beverages,2021-12-27,962.0,0,27,12,2021,0,1,1041.4285714285713,1048.7857142857142,1027.8,80698.0,998.0,888.0,943.0,High,Large
XYZ,Grocery,2021-12-27,3113.201,0,27,12,2021,0,1,3556.5054285714286,3463.945,3455.732466666667,267978.052,3532.533,2859.373,3833.672,High,Large
XYZ,Household,2021-12-27,1160.0,0,27,12,2021,0,1,1188.4285714285713,1131.2142857142858,1130.9333333333334,88483.0,1398.0,1000.0,1007.0,High,Large
ABC,Beverages,2021-12-28,1027.0,1,28,12,2021,0,1,1150.4285714285713,1203.357142857143,1122.7333333333333,89104.0,924.0,1054.0,996.0,Moderate,Medium
ABC,Grocery,2021-12-28,2541.979,1,28,12,2021,0,1,2988.0891428571435,2891.9664999999995,2713.1649,209782.417,2134.61,2679.96,2271.71,Moderate,Medium
ABC,Household,2021-12-28,1074.0,1,28,12,2021,0,1,1109.2857142857142,1091.357142857143,1057.8,84679.0,906.0,1075.0,806.0,Moderate,Medium
XYZ,Beverages,2021-12-28,959.0,1,28,12,2021,0,1,1057.7142857142858,1047.142857142857,1018.2666666666667,81657.0,962.0,845.0,982.0,High,Large
XYZ,Grocery,2021-12-28,2954.402,1,28,12,2021,0,1,3555.3928571428573,3461.1223571428573,3409.0582333333336,270932.454,3113.201,2962.19,2993.919,High,Large
XYZ,Household,2021-12-28,948.0,1,28,12,2021,0,1,1182.857142857143,1134.0,1114.4666666666667,89431.0,1160.0,987.0,909.0,High,Large
ABC,Beverages,2021-12-29,1042.0,2,29,12,2021,0,0,1082.2857142857142,1153.2857142857142,1127.7333333333333,90146.0,1027.0,1519.0,1743.0,Moderate,Medium
ABC,Grocery,2021-12-29,3163.758,2,29,12,2021,0,0,3039.3784285714287,2825.9842142857146,2733.7950666666666,212946.175,2541.979,2804.733,4087.51,Moderate,Medium
ABC,Household,2021-12-29,977.0,2,29,12,2021,0,0,1060.857142857143,1093.7857142857142,1055.0,85656.0,1074.0,1316.0,943.0,Moderate,Medium
XYZ,Beverages,2021-12-29,971.0,2,29,12,2021,0,0,1054.2857142857142,1045.7142857142858,1018.4333333333333,82628.0,959.0,995.0,991.0,High,Large
XYZ,Grocery,2021-12-29,4062.3,2,29,12,2021,0,0,3656.7191428571427,3522.594,3440.4125666666664,274994.754,2954.402,3353.016,3201.697,High,Large
XYZ,Household,2021-12-29,1255.0,2,29,12,2021,0,0,1214.5714285714287,1154.2857142857142,1124.0666666666666,90686.0,948.0,1033.0,971.0,High,Large
ABC,Beverages,2021-12-03,1567.0,4,3,12,2021,0,0,1086.857142857143,1183.857142857143,1152.3,91713.0,1042.0,1535.0,1139.0,Moderate,Medium
ABC,Grocery,2021-12-03,2677.058,4,3,12,2021,0,0,2975.5135714285716,2851.3380714285713,2751.192733333333,215623.233,3163.758,3124.112,2322.104,Moderate,Medium
ABC,Household,2021-12-03,1127.0,4,3,12,2021,0,0,1024.7142857142858,1100.0,1065.2666666666667,86783.0,977.0,1380.0,1040.0,Moderate,Medium
